term,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149
trippy,-0.22384879,0.1313715,-0.321483,0.0058822604,-0.037035137,-0.36751175,-0.41654646,-0.32726735,0.058352627,0.23343168,-0.2172909,0.065950915,-0.11222601,0.32868683,0.011403809,-0.11744301,0.38537097,0.43741888,0.120984174,0.13740145,-0.5015974,0.16123457,-0.4878585,-1.0822511,-0.5534394,-0.060521245,-0.38566265,-0.467339,0.5132725,-0.04406632,-0.36365196,0.8974046,0.83448035,0.45538166,-0.45069623,-0.40844098,-0.7994872,-0.0540575,-0.031148735,-0.51141167,-0.21216092,-0.005994643,-0.7754856,0.05734279,0.020524062,-0.27699843,0.13548113,-0.9760648,0.7431163,0.2980593,0.4419991,0.3052636,-0.07842689,0.30206385,0.041949004,-0.41329792,0.3982949,-0.54715407,-0.042750932,0.18722689,-0.05975833,0.8945762,0.19899024,-0.36175713,-0.9602698,0.24639124,-0.004437789,-0.06384319,-0.0625248,-0.033003062,0.21544519,-0.20367251,0.07058082,-0.8260566,-0.18992501,-0.14143601,-0.2417679,0.079159856,-0.0010516369,-0.10297891,0.87723964,0.30323222,0.48586804,-0.06375878,-0.1477765,-0.44199595,0.3012563,-0.29282674,0.28857788,-0.18882573,0.17331514,0.22608826,-1.0172842,0.3107351,0.335902,-0.3321761,-1.0188081,0.13587293,0.11970735,0.3658878,0.4024687,0.19238998,-0.4137443,-0.20716651,0.07615512,-0.18670371,0.15397727,0.41868916,0.2385421,0.14220709,0.3854773,0.20181529,-0.38845783,0.3919288,0.119755834,0.015621296,-0.5271761,0.289348,-0.106586516,-0.13821068,-0.39909098,0.2627191,0.3092621,-0.42422456,-0.25529853,-0.18158655,0.31749374,0.18540607,0.32696518,-0.07153191,0.4243194,-0.02261072,0.5260132,0.24395896,0.08172759,0.4959565,-0.22995533,0.085447565,0.6164345,-0.010307779,-0.0011640304,-0.6163886,0.121509805,-0.06344235,-0.20640376,0.22878501,0.8764803,-0.49615568,-0.29355127,-0.10301513
dark,0.40901834,0.6133152,-0.3394522,-0.52505714,0.7794435,-0.29887047,0.21633315,-0.46818867,-0.62132955,-0.008429374,-0.105288096,0.32930255,0.45274583,0.11237262,-0.101266585,-0.43936095,-0.3288234,0.65469736,0.30938247,-0.10009755,-0.4492177,0.6843056,-0.93311954,-0.60480076,-0.6080894,-0.1080831,0.062252633,-0.15156679,0.15668042,-0.5730619,-0.27404216,0.41504008,0.47670588,0.44644108,1.1098709,-0.43762672,-0.011162633,0.5475205,-0.27115655,0.28863743,0.002872728,0.59334165,0.22038256,0.039715465,0.14808267,-0.2619691,0.062305257,-0.97935736,0.6941638,-0.3864015,-0.032186106,1.0426968,0.20823824,0.4990323,-0.2771482,-0.685266,0.49722204,0.31529596,0.39747843,0.15499036,0.39592376,-0.34356803,0.28852475,-0.14779408,-0.33435792,0.06510172,0.3711276,0.21255313,0.81880563,0.10114643,0.8603591,0.3894911,-0.14135054,-0.38324896,0.046445288,-0.36077678,-0.25006783,0.0401882,0.049291026,-0.4277902,0.22083515,-0.6044075,0.57309943,0.5611815,0.25806624,-0.8822538,0.33125025,0.16348532,0.11858415,0.092418246,0.008055272,0.0307045,0.27930155,0.42971262,-0.50299835,-0.17521407,-0.421886,-0.04976083,-0.4296912,0.81846845,-0.2142961,0.23144901,-0.055142432,0.15234531,0.1959642,-0.058103558,0.14690553,0.0040779095,0.03439809,1.1288861,0.8161648,0.36783344,-0.3856492,0.16224502,0.19839796,1.1339968,0.09700431,-0.2175209,-0.84824824,-0.024916522,0.13404487,0.94023013,-0.123381555,-0.81194854,-0.33443218,0.292286,0.085933,-0.25704846,0.45074606,-0.5804891,0.28896824,-0.16386479,-0.25067657,0.23463988,-0.21087992,-0.95844793,-0.34084034,-0.20003778,0.35391435,0.18689305,-0.42145172,-0.30168232,0.18241201,-0.6254957,-0.38856292,0.6000843,0.8684213,-0.37568203,0.5635992,-0.011275047
lonely,0.41005364,-0.5680111,-0.4418515,-0.5004191,0.38801655,-0.23893271,-0.057002146,-0.7033419,-0.3236903,1.0592235,0.8037636,0.5838348,0.5893502,-0.25840962,0.14824003,0.0018554128,-0.74460316,0.79226774,0.1538686,-0.105353385,-0.33651847,0.11120174,-0.25761884,-0.93129873,-0.17493223,-0.36549747,0.8729774,-0.43863124,0.10212927,-0.6244128,-0.7598514,-0.20978922,0.96617985,-0.1125393,-0.713192,-0.5223324,-0.6637736,0.08886952,-0.22517009,0.33930242,-0.69695765,-0.1867879,-0.55375737,-0.10029712,-0.58383375,-0.12577803,-0.5254852,-0.43870455,0.19368364,-0.5323549,-0.17392649,1.0225146,0.46068278,0.49264988,-0.018106192,-0.030597294,0.053238258,-0.34098387,0.4230981,0.34249315,-0.06663125,0.46484217,-0.335043,-0.48840058,0.30556682,-0.36992627,0.47220963,0.2470709,-0.07836834,-0.18604316,0.22842893,-0.09150656,-0.6286708,-0.03946491,-0.43878967,-0.9973331,0.24027202,0.01620562,-0.23119938,0.051196903,0.19199175,0.7005445,1.0880969,0.87022525,0.3022698,-0.40664554,0.16604806,0.23949526,-0.4039412,0.23746927,-0.10231244,-0.24937601,-0.11277122,0.3306702,0.64325625,-0.06735324,0.2234861,1.0373986,0.73882705,-0.2719917,0.081631556,-0.17852563,0.66839045,-0.84735477,0.22082639,0.27368712,0.5709347,-0.2384129,-0.20245756,-0.2927465,0.049855094,-0.76512134,-0.21051142,0.26911017,-0.7699785,0.83661234,-0.28795004,-0.22608842,-0.36364588,0.0063310103,-0.3200164,0.050605543,-0.034334555,-0.033246655,0.8275908,0.18241377,0.42417505,0.39872622,0.36034495,-0.39701214,0.08290536,0.040913735,0.42056027,0.648194,0.06303047,-0.3106267,-0.7070252,-0.013522492,-0.053264882,0.48786193,-0.12933825,-0.4055156,0.8574463,0.6897166,-1.1078568,0.5390848,0.35649037,-0.08880101,-0.14481205,-1.0301706
quiet,-0.21899574,0.21166986,0.12811317,-0.47839555,0.646355,0.9241755,-0.0073415376,0.00080830505,0.30955523,0.3458169,0.17788978,0.4596625,-0.22540992,0.25980222,-0.08852695,0.022312613,-0.64117974,-0.057488285,0.29640153,0.09939483,-0.14582987,0.46492878,-0.4337248,-0.20155801,-0.5706376,-0.5595153,-0.21275103,-0.62536687,0.27320343,-0.27047068,-0.26334718,-1.0724545,0.25108474,-0.25373298,-0.25169364,-0.23391816,-0.41815984,0.4963241,0.41895324,0.27168053,-1.261225,1.6593817,-0.39141095,-0.31663546,-0.04098572,-0.21689983,-0.12189963,-0.22182241,0.73890376,-0.75230885,-0.004658446,0.27684882,0.33479688,0.78701055,-0.23685116,-0.3637784,-0.47381395,-0.37383038,0.74490744,-0.16688247,-0.006338491,0.44395506,0.26757237,0.05558096,-0.39741144,-0.8416685,0.12847976,-1.2244002,0.033101104,0.1550883,0.56435865,-0.37807176,0.6454207,-0.50404155,0.2051235,-0.40982255,-0.3399148,-0.63536966,0.21699163,-0.5087789,0.37447786,-0.09375296,0.372812,0.73154813,-0.16375415,-0.6326794,-0.15005267,-0.08128117,0.101201996,0.25024188,0.5976483,-0.00513668,-0.2797857,0.26856446,0.51096994,-0.44633687,-0.165614,0.40547904,-0.055468276,-0.22572716,0.020327937,0.56480485,0.035164494,-0.103655905,0.1569373,0.03581594,0.36135218,-0.21366915,-0.6125246,-0.23177467,-0.06924035,0.1453934,0.22393395,0.43452162,-0.47130325,0.43788317,0.05926203,0.1135267,-0.37778318,-0.80437195,0.18320028,0.2507616,0.098316595,-0.47595415,0.15130453,0.49132758,0.6195843,-0.266187,-0.09723086,-0.671206,-0.24346568,0.025160853,0.66119283,-0.60682714,0.38947913,0.006266657,0.4249625,-0.6048655,0.02351778,-0.01411192,-0.334293,-0.1166334,0.19197665,0.9476034,-0.63413197,0.13580826,-0.54770184,-0.31812462,0.08842672,-0.31605646
tired,-0.5849054,0.88367695,0.44966644,-0.07817675,0.03073116,0.823747,-0.8020558,-0.49718225,0.4887333,0.51045114,0.68576545,-0.17635828,0.28091335,-0.70634085,-0.63075155,-0.0060055233,0.28536025,0.103348546,0.8174228,-0.3512221,-1.9986912,-0.6917331,-0.55790204,0.33481613,0.62997776,0.023503479,-1.0969197,-0.39167953,0.053669296,-0.7912367,-1.6875398,0.22848566,0.21964431,-0.11613907,-0.7322473,0.77977824,-1.0731212,0.1550726,-0.36135012,-1.0266511,-0.6002477,0.56532747,-0.0749488,0.023047617,0.038337506,-0.27350006,-0.19577555,-0.4027289,0.5171294,-0.5018186,0.21326898,1.145378,0.23581038,-0.24247049,-0.32972538,0.19527936,0.08625082,-0.28835797,-0.4753088,-0.9829647,0.1819838,0.2177069,0.61508393,0.012526434,0.0060824268,-0.31055596,0.858113,-0.47551584,-1.851041,0.5424417,0.052635804,-0.65379953,-1.2277495,-0.6739924,-0.008014095,-0.20873529,0.42959416,-0.36128992,-0.27551916,-0.27673918,0.037820995,0.20950538,0.34845784,0.04406577,0.5600461,-0.9181628,0.098603666,0.39008293,-0.2731409,-0.09466314,0.3586347,0.91218567,-0.33771062,0.27449262,0.4940995,-0.22238883,0.6788403,0.24379358,-0.07943146,0.51359403,0.758514,-0.69113916,0.45949185,0.41336623,0.10885127,0.7977858,0.5095546,-0.04192841,-1.3401047,0.4939019,1.657502,-0.04057315,-0.3074901,0.45611373,-0.65894085,0.5444564,-0.9229026,-0.54112285,0.1358042,0.5105671,-0.5301497,0.047671378,-0.76062095,-0.40399888,1.082533,0.05746918,1.1019652,-0.21645969,-0.27715832,-1.3933116,0.74643815,0.6104589,0.264086,-0.37868494,-0.767162,-0.17753698,0.60752475,-0.38917932,0.89112824,0.7265685,-0.89236015,-0.17497654,1.4042587,0.08558598,-1.4635202,0.04869082,0.5211621,0.52636814,0.38660493,-0.8025219
gloomy,-0.18300873,0.14910577,-0.03618844,-0.34809482,0.4206095,0.108866505,-0.17954156,-0.535366,0.38125145,-0.5868202,-0.5437425,0.6056245,1.1605929,-0.55449945,-0.24567832,-0.73398834,0.018141564,0.7487992,-0.018137945,0.18472198,0.63571334,0.30039948,-0.6749241,-0.7601409,-0.17233288,0.30237207,-0.32805863,-0.1533629,-0.43824306,-0.03969295,-0.31632763,-0.3834039,-0.13704509,-0.16523641,0.13589121,0.64153975,0.36283222,-0.39919776,-0.0373668,0.1702278,-0.53214025,-0.23235099,-0.21104197,0.07693439,0.09687109,-0.251063,0.1965677,-0.56995535,0.7489964,-1.1637831,0.031923164,0.76981485,0.027379626,-0.008529804,-0.9849912,0.69638675,0.9696613,-0.33900207,0.34655792,0.13290462,0.32310042,-0.437256,-0.23532197,-0.053710837,-0.42831567,0.31637877,-0.10802916,-0.47650084,0.295779,-0.254545,-0.27644497,-0.10499903,0.07157239,-0.5270485,-0.5140305,-1.074189,0.26171827,-0.5615351,-0.28989986,0.14076161,0.76655155,-0.025698116,0.6723196,0.5450923,0.10235259,-0.48012218,-0.24078476,0.32275367,0.2996178,0.16512294,0.16292821,0.1135976,0.17538331,-0.20249131,0.8346651,-0.83485305,-0.86302906,0.3706033,-0.22238272,0.6282986,0.3043882,0.17538673,0.61165035,-0.30728978,0.22657426,-0.13178246,0.13458407,0.75190604,0.037876643,0.50661427,0.7979181,-0.6631974,0.51986444,0.088564254,0.13269542,-0.19558279,-0.05084735,0.027232006,-0.63732976,0.077544056,0.14244764,0.26798108,-0.08988902,0.2209787,-0.28965607,0.41611046,-0.06324544,-0.07475863,0.6431998,-0.4884393,0.8968363,0.13919213,0.2737288,0.42870712,0.008005691,-0.6321574,-0.8914731,-0.00034855574,0.42719737,-0.38255477,0.0573685,-0.15699996,1.0692887,-0.30456632,-0.35159087,-0.31516376,1.1446213,0.14211302,-0.40224484,0.33308128
loud,0.4349344,-0.11385264,-0.49410394,-0.013922858,0.3695472,0.4491072,-0.038349226,-0.42769325,-0.04392227,-0.45867348,0.20875981,-0.43748194,0.18232352,-0.49121258,-0.386976,-0.14351502,-0.31013396,0.4968766,-0.38648543,0.09644978,-0.53156817,0.90997845,0.09239062,0.33498412,-0.7094009,-0.41809523,-0.12371414,-0.41886532,-0.20529886,-0.64972687,-0.28151774,-0.75566894,-0.46023864,0.14641458,0.021052489,0.30724886,-0.645487,0.24351476,-0.15812406,-0.31132472,-0.14814204,0.906155,0.4104556,0.32769948,-0.066860616,-0.54222053,-0.039274182,-0.69852644,0.03761202,-0.35738435,0.013616154,0.47366723,0.2175747,0.44316107,0.07826836,-0.14775452,0.07674809,-0.34327772,0.34715718,-0.83052176,0.5178988,0.7552029,0.12192225,-0.19941288,-0.16769603,-0.117182,0.4197814,-0.7783281,-0.15777119,-0.35655057,0.017368093,-0.12556936,0.39083365,-1.125966,0.89014304,-0.614366,0.21695921,0.4436768,-0.15170664,-0.42798063,0.3314933,-0.14683978,0.2219439,-0.3904804,-0.53785396,-0.6982649,0.13435937,-0.12602681,0.629579,0.8594078,-0.58779037,0.45524022,-0.0164435,0.8135535,-0.4589354,0.077944994,0.4298613,-0.08214716,0.026785199,-0.37408024,0.17693661,-0.13961312,-0.54007643,-0.21168077,-0.2388665,-0.31904665,-0.060487837,-0.4334896,-0.48994023,-0.131453,-0.013567988,0.7844725,0.30799523,0.028049491,-0.48403135,0.29353863,0.3039648,0.41941726,-0.43202353,-0.22864892,0.26195663,0.67513555,0.05321406,0.026770843,0.25568348,0.692875,0.9179359,-0.45279354,0.1894176,-0.543701,-0.13208674,-0.080505826,0.4737631,-0.3580204,0.34887138,0.90930706,-0.10285674,0.16384347,-0.25185576,0.14531586,-0.07136489,0.7937242,0.4880314,0.20361477,-0.3091045,0.50099915,0.06008922,0.101263866,0.07041878,-0.39452025
bitter,0.6232148,-0.1139264,-0.32024762,-0.22969787,0.34018376,0.012450983,-0.3532975,-0.2679689,0.30082896,-0.3071767,0.45346725,-0.23516326,0.15478264,-0.5938969,-0.3928652,0.2529131,-0.14597051,0.33593994,-0.17235239,0.35539114,-0.28542534,0.3424143,-0.66683203,-1.0749592,0.031307478,0.2955614,0.05169175,-0.007273651,-0.5576101,-0.23522453,-0.37722287,-0.09762125,0.06614064,0.28466478,-0.31981125,1.147225,-0.5526097,0.0896297,0.8943001,-0.42965326,-0.09412557,0.5758056,-0.0032950987,0.0015541597,-0.13960719,-0.54902595,0.15811175,-0.89063305,0.38221645,-0.0861416,0.10403929,0.17910129,-0.44345966,-0.36869174,-0.47332698,0.8591444,0.3271511,0.08918772,0.24567628,0.014585742,0.0037380795,-0.29299927,0.2397735,0.22401348,-0.7420426,-0.6824819,0.17288123,0.022057226,-0.5422451,-0.38750082,0.3635004,-0.120070845,0.45165005,0.5420025,0.19610113,-0.8165192,0.020907803,-0.011921753,0.33864474,-0.2925147,0.8803713,0.2893474,1.3383893,-0.22633171,-0.67864645,-0.7245625,-0.7412325,0.44548184,0.16203447,-0.82435817,-0.48999813,0.7439279,0.39850387,0.5518363,-0.48778063,-0.40062436,-0.85581845,-0.32300264,0.018739512,-0.25633126,-0.13775821,0.65645623,-0.34524417,-1.1574006,0.02289577,0.25667417,0.10422224,0.12196293,0.16897993,0.07357726,0.10855146,-0.30903193,0.21669179,0.086803205,-0.10984774,0.15032823,-0.503742,-0.017630361,-0.440871,0.12255575,-0.6856936,-0.7399804,0.08267223,-0.3059073,-0.68901855,1.0379995,0.7676522,0.22375621,0.30056393,0.031209279,-0.044806182,0.21680239,0.08713419,-0.19320005,0.05728495,0.44652408,-1.0002295,-0.5859561,0.28315568,0.15267175,-0.3096551,-0.45767063,0.34676197,-0.36344153,-0.92117554,0.26902413,0.1729017,0.118626535,0.010534731,-0.2985865
longing,0.4441346,0.4957217,-0.44999003,-0.05403532,-0.39113253,0.3376874,0.38114393,-0.44825327,0.3431486,-0.06712351,0.010063931,0.32760835,0.7343835,0.40844375,-0.4181097,-0.19143538,-0.4051713,0.6480323,-0.4332423,0.25461677,0.03075912,0.017463565,-0.41388714,-0.24051403,0.021306632,-0.27379194,-0.34053838,0.2438602,0.49807513,-0.25782245,-0.22010794,-0.43601945,-0.08768809,0.13670059,0.70310587,-0.07751958,0.03266201,0.34547415,0.33235016,0.017333768,-0.43250027,0.052971777,0.320186,-0.29517737,0.089001544,0.20397484,0.16696419,0.013247161,1.2886305,-0.117650144,0.5130641,0.76229006,-0.27396163,0.65843755,-0.16595182,0.18757366,0.0045891344,0.0946118,-0.18602483,0.17366977,0.19786108,-0.005164257,0.48402438,0.040238947,-0.39485744,-0.26244918,0.7787034,-0.49250415,0.36165488,0.27462962,0.31451675,0.44300348,0.43936825,0.32298395,-1.0880976,-0.46733487,0.12613729,0.0031140787,-0.6369839,-0.5903266,0.34904456,0.15522894,0.4591304,0.112403415,0.035713684,-0.0043678745,-0.092390604,-0.11194936,-0.058000833,-0.2544453,-0.49500653,-0.028180044,0.02884536,0.1086047,0.07792168,-0.27384147,-0.2791946,0.18472916,0.28611413,0.06554052,-0.5284633,0.48931533,0.07200438,-0.5856258,0.30238783,0.14316656,1.0386406,-0.07657057,-0.39525932,0.10396479,0.40201744,-0.33421883,0.35977525,0.37636673,0.2135431,0.33347306,-0.5967724,-0.15203647,0.09678591,-0.49859017,-0.40426928,-0.043601766,0.11304661,0.031546988,-0.56167585,0.0026437738,0.027491936,0.56027883,0.5539158,-0.4035156,0.18399198,0.022958104,0.22865243,-0.3751974,-0.504213,0.020052366,-0.3742646,0.020704862,0.34236363,-0.7963264,-0.15899056,-0.39931104,1.0368499,-0.1816395,-0.51157606,0.33505777,0.036785282,-0.3617487,-0.16596739,-0.5323197
hypnotic,-0.13690244,0.384516,-0.3896031,-0.1818715,-0.046665717,0.119726054,-0.29090282,-0.014781769,0.025909323,-0.1640603,-0.01143129,0.36715302,0.25260606,0.8249631,0.13133906,-0.043484733,-0.23285799,-0.102362886,-0.07816775,0.18373048,-0.108935915,0.19422503,0.019724218,-0.17084502,-0.5872103,0.23085393,-0.41710535,-0.2569138,0.10706153,-0.324177,-0.7397353,0.2113682,0.2848281,0.37665713,0.11281565,-0.018575836,-0.048960783,0.27694097,-0.0018774774,-0.36722147,-0.18719895,0.1952547,-0.13647988,0.08140006,-0.08554716,-0.5286803,0.31641185,-1.0545075,0.44024625,0.045574,0.20924093,0.31973222,0.10096614,0.65815914,0.10982123,0.010797875,0.16835989,-0.54880416,-0.42247984,0.58184177,-0.14775172,0.04968404,0.7409605,0.033110585,-0.5384083,0.24341193,0.66757137,-0.18932958,-0.27474484,-0.4830635,0.11641144,-0.13374351,0.072163075,-0.7087486,-0.38553396,0.28156468,0.08640974,-0.25954634,0.12456352,0.16655129,0.43542585,-0.43501946,0.91989,0.5150084,0.0020713438,-0.17543127,0.0460929,-0.17129588,0.120908886,-0.21919656,-0.6221504,0.39745998,-0.060009606,0.357927,0.51506793,-0.46971646,-0.70717233,-0.024436133,0.15512049,0.23243298,-0.07053152,-0.25728187,-0.10096389,0.010175826,0.10444579,-0.04256672,0.21425042,0.39052138,-0.15323105,-0.04948299,0.5536369,-0.15745679,0.10217164,-0.12545693,0.36324993,0.0135183185,-0.12595232,0.24320161,-0.2731181,0.30880424,-0.029662076,-0.25606915,-0.105561264,-0.5776724,0.17228286,0.35772532,-0.10045912,0.011788763,0.2917372,-0.93685967,-0.19367209,0.10749785,0.025905877,-0.1655426,-0.4143965,0.3724102,-0.18207629,-0.019610876,0.73633516,0.3853371,0.26447612,-0.21650928,0.25522923,-0.08891767,0.16146153,0.46458972,0.55104524,-0.09484531,0.22863068,-0.22072956
serious,-0.06768426,0.59715605,-0.08561054,-0.5681448,0.6738898,-0.303905,-0.56625956,-0.43714094,0.21862191,-0.19430046,-0.3290103,0.76788306,1.4669805,-0.07760335,0.15959366,-0.86027014,-0.43664724,0.86369497,1.0924672,0.121173255,-0.073918425,-0.12469342,-0.29727602,-0.7564035,-0.5141572,0.6976671,-1.0411698,0.07534346,0.6729063,0.5020595,-2.0494623,0.591409,0.4479081,-0.25717238,-1.2064403,-0.67789716,-0.1013094,-0.30254588,-0.747662,-0.51713026,-0.36450732,0.390601,-0.053592812,-0.9096272,0.35180494,0.07620726,-0.32797766,-1.1669664,-0.1889027,-0.18645811,-0.0064539113,-0.75892675,-0.3139192,0.07555611,-0.9337822,-0.6188324,0.641355,-0.49499327,-0.3663754,-0.52075535,0.1311909,0.19545846,1.4656928,-0.24676152,-0.644997,-0.39068708,0.36030972,-0.23404147,0.82367074,-0.23791103,0.08322341,0.48051107,-0.37168542,-0.85998946,-0.3671543,-0.47316757,0.5378315,0.84003633,0.24657921,-0.24985233,0.08541489,0.49785087,-0.09452982,0.5229931,-0.3242393,1.2989879,0.5970033,-0.7038109,0.83130497,0.4694142,0.25077623,0.33925962,-1.3645492,1.4828404,-0.8201093,0.53748065,-0.05122602,0.09547029,0.25266996,0.19343925,0.12793389,-0.3667028,0.34750605,0.1630832,-0.51443434,-0.20715107,0.5341152,-0.42383325,-0.4474448,0.1463035,-0.024990998,0.0070975865,-0.13908233,0.4952424,0.17398755,-0.65370727,-0.028529977,0.024549136,-2.0038223,-0.11376279,0.67044646,0.4376288,0.89644605,-0.41568565,-0.41151717,0.44976738,0.5237386,1.370779,-0.54372615,0.15437241,1.3834828,0.61169344,-0.2087995,-0.3166465,-1.2977955,0.033122726,-0.49661556,0.31147555,-0.6024299,-1.228193,0.65048534,-0.074015655,-0.41022474,0.5990742,-0.45424554,0.7722889,0.39534077,0.21392058,0.41605031,0.26016447
exciting,-0.11140921,-0.24275112,-0.21989346,-0.021330226,-0.36278948,0.5456777,-0.75543207,-0.041289728,0.5121899,-0.00014398826,0.56627226,0.23223126,-0.27578092,0.5908429,-0.22072461,0.37245476,-0.123875745,0.18509693,0.018359466,-0.33484328,-0.17945752,0.59693706,-0.52461475,0.677885,-0.03352872,0.1663925,-0.37702173,-0.48605016,0.48614204,0.20135953,-0.80858225,-0.17730196,-0.35044932,0.63936585,-0.8022041,-0.47697785,-0.2539426,0.2598293,-0.46694222,-0.6244682,-0.5458118,0.61414033,-0.98305994,-0.62146276,0.01616237,-0.11584754,0.07249888,-0.41410184,0.21614498,-0.041158713,0.19195606,0.76132053,-0.4254703,0.36160854,0.01641618,-0.7284802,-0.17271554,-0.5398024,0.059260387,0.18241242,0.5221149,-0.18713546,1.0063095,-0.11946263,-0.25207892,-0.19922705,0.6022723,0.22737807,-0.24597265,-0.30751845,0.18951464,-0.19639438,-0.17025676,-0.96250725,-0.060727865,-0.79712,-0.05855127,-0.49515158,0.34690592,0.012657568,0.9313558,-0.22342831,0.73559403,0.4187462,-0.12953351,-0.5343853,-0.16337757,0.051084183,-0.1287644,-0.065828405,-0.38428575,0.11257451,-0.19038987,0.23428419,0.33966768,0.5377918,-0.79383284,0.21924992,-0.58321214,-0.025071878,-0.22898701,0.25394934,0.2986593,0.22140786,-0.13279456,-0.06396037,0.4779991,0.5095491,-0.27873397,-0.113710165,0.54834723,0.25217378,-0.09703442,-0.22171794,0.08003219,0.36545044,0.7234668,0.20100436,-0.4735269,0.22487059,-0.06934356,0.6445942,0.28036505,0.08240873,-0.13298541,0.3301029,-0.30345893,0.015570261,0.31506464,-0.84135497,-0.07680792,-0.2468253,0.6408435,-0.69932115,0.3068457,-0.061129063,-0.10432948,-0.4497058,0.35015762,0.24104205,0.843245,-0.033294395,0.36252922,0.5420164,-0.46131137,0.3184469,-0.0022276288,-0.48638338,-0.19008388,0.05296137
cheerful,-0.0956416,0.6170073,-0.5655454,-0.7010803,-0.18761258,-0.24364363,-0.19033737,0.13459347,0.13052426,-0.12850118,0.018866511,0.31711072,0.42913917,-0.4876301,0.046104517,-0.6234273,-0.15542321,0.488211,7.664114e-05,-0.3114829,0.2840841,0.20805071,-0.35171115,-0.5317128,0.018909073,0.4306826,-0.5665466,-0.015687888,0.4497008,-0.06048424,-0.011234505,-0.16852364,0.27297822,-0.19864066,-0.26922482,0.11803019,-0.6297746,0.01882635,-0.6821197,-0.59291214,0.14385182,0.62986857,-0.14655639,-0.034512985,0.8255793,-0.3302949,-0.045408383,-0.8451918,0.32857454,0.5057757,0.3934735,0.23311982,-0.050875496,0.63815874,-0.36290634,-0.4673009,-0.1511727,-0.46991855,-0.08447639,0.15438075,-0.19978477,-0.1829181,0.6033726,-0.20485668,-0.16427463,-0.32040685,0.66880256,0.008212238,-0.17629218,0.07140585,-0.09701392,-0.020858957,-0.32296756,-0.23703346,0.010266332,-0.16030581,-0.3389317,0.20600955,0.43327293,-0.15713447,1.1455564,0.17722191,0.9650111,0.49878547,0.22869934,-0.38980687,-0.016356112,-0.16983663,-0.050535828,-0.0928251,-0.25376433,0.23334388,-0.43533623,-0.25084993,-0.3713042,0.06982172,-0.5404852,0.32904568,-0.4043407,-0.4088206,-0.16004758,0.41175446,0.08699081,-0.19718315,-0.043196436,0.088151395,-0.13644892,0.08631226,-0.2709491,-0.10747078,-0.6730316,0.12670109,0.16181618,0.08604483,0.5160839,-0.4152463,-0.76962364,-0.58075124,-0.251207,-0.21427295,0.27019933,0.21000102,0.3693137,-0.5850443,0.24783,0.4582706,0.2519912,0.2407504,0.2243681,0.19226733,-0.108215995,-0.39057714,-0.15209705,-0.2892184,0.072772674,0.40115032,0.22743174,-0.1916121,0.0515748,0.17468728,0.8613602,-0.25015846,0.006537643,-0.15843895,-0.13544369,0.29705787,0.64490443,-0.6209797,-0.23338102,0.22241083
