term,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149
trippy,-0.2871371,-0.02280725,-0.49103528,-0.40454996,-0.67842793,0.08254905,-0.46533746,0.1458333,0.036223296,0.72355604,-0.3421253,-0.561425,0.15979183,0.42237377,-0.099927135,0.3474274,0.016046394,0.34022412,0.29278755,0.6622517,0.03491541,-0.5457287,-0.4435074,-0.847305,-0.7754849,0.02571738,-1.2553567,-0.115914494,-0.09898509,0.41562906,-0.09694088,0.6742448,0.04486935,0.095349185,0.11418794,0.06292625,-0.31093794,-0.27847567,-0.27645856,0.41037196,0.31669152,0.53673905,-0.2550473,0.32875147,0.3958178,0.2970406,0.070600204,-0.45025176,0.99600905,0.2616039,-0.10064209,-0.5112271,0.25609022,0.36889157,0.24629496,0.0720794,-0.055624366,-0.07317414,0.110496774,0.3308195,-0.06250746,0.31176886,0.5554683,0.16754399,-0.8236836,0.51291543,0.45812008,-0.10384161,-0.4307883,-0.2439702,-0.54004395,0.6843714,0.4872697,-0.19021368,-0.21698986,-0.6363395,-0.21929827,-0.09898149,-0.14314122,0.52419204,-0.26745975,0.27725458,-0.064304724,0.13044046,-0.27025217,-0.1186267,-0.06633658,0.5506889,-0.023736324,0.73027647,-0.3154047,-0.6587172,-0.24078709,0.63772696,-0.35273352,0.18289898,-0.15282203,0.10535646,-0.2668805,0.19488253,0.17144567,0.12922609,-0.5588099,-0.5396172,0.05403562,0.007541521,-0.19021319,0.1703242,-0.12037502,0.2992515,0.04059482,-0.6053458,0.29653993,-0.07460212,-0.12347364,0.13672292,0.01605611,-0.14061664,0.36674133,0.22740385,0.06357482,0.35805094,0.25332898,-0.4346527,0.31036034,-0.12650746,-0.097486645,-0.3770386,-0.4699779,0.010150058,0.1841563,0.3074818,-0.37972522,-0.42862317,0.47536442,-0.07720581,0.15158886,0.088365465,-0.14373003,-0.28130174,0.3466353,0.10890687,0.13082641,0.070441805,0.02009511,-0.2962445,0.025908973,0.47024494,-0.18288064,0.25111735
dark,-0.27880815,-0.04175735,0.017828664,0.3806028,0.16954915,0.27111554,0.8215233,-0.3856082,-0.5422073,0.28396553,-0.13132493,-0.54958403,0.42624837,0.5202282,0.37142184,0.8498647,-0.4847266,0.62230027,-0.48748517,0.5974906,0.41510493,0.6304947,-0.78703237,-1.2756464,-0.5533479,-0.50230825,-0.80092156,-0.39664486,-0.21668,0.40391678,0.14999624,0.11780619,-0.37272683,-0.08920938,0.36938074,0.28836665,0.98688644,-0.45821166,-0.3468355,0.6052828,-0.50376934,0.042051543,0.2059537,0.3360324,0.4758297,0.4105034,-0.2796592,-0.99363,0.7059291,-0.6928815,-0.062402736,0.60439396,0.0714241,0.6247401,0.72009754,0.42382342,0.5754639,0.32934156,-0.30361864,0.532777,0.20715587,-0.36168945,-0.17037244,-0.3577481,-0.9217593,0.23568657,0.18042915,0.42467028,-0.47407538,-0.35745975,-0.1373191,-0.28667232,-0.10818569,-0.18140024,-0.061879415,-0.35506427,-0.26877365,-0.16363104,-0.2822488,0.7447747,0.5360564,0.066688746,0.37257183,-0.11069734,-0.23413792,-0.09571078,0.5426995,-0.27006394,0.4149775,-0.62366676,-0.119649775,0.27824414,0.34916198,0.13561958,-0.28356618,0.03472441,-0.3505868,-0.19493796,-0.30638653,0.15275472,-0.3331932,-0.13214733,-0.53135616,0.34946635,-0.24888416,0.18625376,-0.16158107,-0.13916376,-0.0050131544,0.22330058,-0.091296874,-0.05509401,-0.6225186,-0.5994429,0.34108698,0.4173468,0.6219024,-0.5760047,-0.591212,0.3403383,-0.20476946,0.8595987,0.0633839,-1.0121187,-0.041690312,-0.034474116,-0.733174,-0.41288608,-0.3781868,0.44034287,0.03956088,-0.27382967,0.03583087,0.81282026,0.33961418,-0.43862393,0.03602148,0.08155042,0.2368472,-0.043714195,0.64183825,-0.5299676,0.5057647,0.8699732,0.4480203,-0.052987166,-0.0068475064,0.21303082,-0.4156193,-0.38752085
lonely,0.0995645,-0.50143075,-0.10996422,-0.43841144,0.17270984,0.0022079176,0.638155,-0.007954895,-0.48258662,0.000629697,0.06523104,0.04635433,0.22540095,-0.47896165,-0.43602917,0.5270354,-0.25705826,0.9536084,0.186651,-0.28673476,-0.6824967,-0.0024760654,-0.98573244,-0.520322,0.2401639,-0.49237606,0.012512665,-0.63092077,-0.93415403,0.0012367507,-0.27647412,0.9791553,0.38574573,0.20915014,0.2817026,-0.757917,-0.11366299,-0.07955712,-0.57147706,-0.06602636,0.098026596,0.24062672,0.17954305,0.1565048,0.128355,0.2843951,0.5075674,-0.3965898,0.77258366,0.11038677,-0.7293024,-0.03438984,0.369718,-0.8569761,-0.6433704,0.20011266,0.5737716,0.38410544,-0.44036195,0.54383165,-0.82587206,-0.40256646,0.4355536,-0.58890575,-0.09890588,-0.39279824,0.74023944,0.088938065,0.75700843,0.043653253,-0.657848,-0.13077344,0.4040063,-0.0077346913,-0.016188,-0.15865242,0.38316554,-0.323335,0.3069128,0.06924629,0.20822833,0.9186473,0.582386,-0.4579405,-0.54489297,0.65579367,-0.5156182,1.124605,0.29885012,0.082992055,-0.14794633,0.4872549,0.64931923,0.40224028,0.2522786,0.42393306,0.39780545,-0.15916115,-0.6083981,-0.5173373,-0.19954193,0.9819598,0.16037169,-1.1651999,-0.050559368,-0.14735976,-0.035343066,0.30407834,0.11128045,-0.091056585,-0.2935364,-0.4944496,0.40634003,0.31842482,-0.025409374,-0.16381004,-0.37340814,0.92977315,-0.2205872,-0.16770062,0.08312262,0.10433736,-0.13352835,-0.11639196,-0.3812371,-0.06179687,-0.14882314,0.20060258,-0.9453518,0.21376765,0.5921327,-1.1093073,-0.21151772,0.33056563,0.93537873,-0.015633957,-0.25974432,-0.12680367,0.53446174,-0.5636295,0.9754208,0.1723061,0.43741575,0.0896055,-0.01385555,-0.06527516,0.17038555,-0.19583614,-0.51651305,-0.4421212
quiet,-0.19563119,0.080169044,0.2428401,-0.12761888,0.14034206,1.0813552,0.042016555,-0.21739973,0.063306876,0.4402566,0.75748,0.3507202,0.66132843,0.39272842,-0.3775299,0.73474836,0.3753714,-0.019579848,0.416087,0.01104978,-0.049805634,0.47176588,-0.6672743,-0.3800168,-0.12760428,-0.33828643,-0.29224837,-0.38313156,-0.35534862,0.34671316,-0.1959188,0.8469537,-0.7734503,-0.23016278,-0.12901752,-0.42070416,0.34243736,-0.32059377,0.9527619,0.21308592,-0.35269707,0.73656094,0.15890682,-0.36904943,-0.20730913,0.034119565,0.69267905,-0.17569691,-0.050241534,-0.49623278,-0.25044546,1.0930241,0.54305446,0.39338422,-0.25962642,0.75979817,0.26870105,-0.22168279,0.53578365,0.11380927,-0.1631173,0.2781065,-0.14529741,0.31493044,-0.4218931,-0.5516049,-0.2943491,-0.9480444,0.06683299,-0.34676328,-0.36528832,-0.41429517,0.727134,-0.46863243,-0.32247365,0.12459995,0.32270837,0.2603444,0.65047175,-0.13713141,0.09012845,0.27034107,-0.25737798,0.52367836,-0.30665898,0.071257144,0.2901534,0.10221211,0.47839025,-0.15482827,1.0518994,0.24107517,0.55668205,0.34785444,-0.3402541,0.034404155,0.041391104,-0.26094392,-0.0538307,-0.39635587,-0.048375145,0.5644562,0.25210887,-0.3244789,-0.05311505,0.10755817,-0.4493781,-0.69906366,-0.4223667,0.25676864,-0.31770945,-0.02561376,0.2842228,-0.5874961,0.05393457,-0.48368663,-0.24529848,0.54820424,-0.024560696,-0.49199817,0.6349438,-0.18744537,-0.41030803,-0.2533352,0.18795137,0.17482357,-0.17977546,0.0013046212,-0.17285742,-0.66693723,0.57752585,-0.6835768,0.42128444,0.5387434,0.57684183,-0.4343745,-0.06066784,0.1163759,-0.08661096,-0.92551017,-0.200524,-0.8568358,0.3523351,1.2040902,-0.016463744,-0.46541807,0.2083679,-0.072626404,-0.44916075,-0.5058197
tired,0.25412747,1.1950232,0.8733862,-0.3449595,-0.3579458,0.34980425,0.12815644,-1.0143156,-1.0859421,0.67043644,0.7950328,-0.53090405,1.0398415,-0.3982851,0.30498633,0.79257125,-0.025379157,1.0901389,-0.22447035,0.007785583,-0.7536683,0.016996237,-0.66143423,-0.14989866,-0.07364898,-0.49698862,-1.0844926,-0.6513485,-0.4866592,-0.31464338,-0.21421552,2.015122,0.9842285,-0.27616575,-0.65988654,-1.1195678,0.19667673,-0.743123,-0.4672839,0.05911727,1.2080034,-0.22684409,0.1708809,-0.6539204,0.7853038,0.6535501,0.6632438,1.117958,0.55624926,-1.0057687,0.10372864,0.34601098,0.77174294,-0.37035903,0.5517856,-0.19348629,-0.91238785,-0.024158834,0.3124445,0.1765048,-0.4401836,0.38061434,0.35805547,0.43270946,0.46059763,-0.9645316,1.1698533,-1.221624,0.1200338,-0.39506432,-1.265266,-0.97957593,-0.42410642,-0.53425026,0.4242737,1.0331674,1.0174757,-0.31737757,0.3219927,1.2804844,0.9890007,0.9006378,0.6796328,0.52378476,-0.40620148,0.906169,-0.23448244,0.5081199,-0.21091159,0.6299766,0.27306983,0.3371753,0.22489217,1.3335056,-0.26669404,-0.297371,0.86493176,-0.19854997,0.0059226225,0.49840862,0.3752191,0.26906297,0.546022,0.35690978,-0.8781959,-0.5703818,0.020868175,0.5818784,0.022078417,0.6857981,0.40317708,-0.5901813,-0.3412547,0.47135162,-0.5380989,0.61722547,0.98574996,-0.12521365,0.4603721,0.26201135,-0.2957471,0.3223642,0.14545602,-0.89051205,-0.37446448,-0.4166312,-0.89458776,0.8116803,-0.27369776,-0.005602617,-0.26499432,-0.35978413,0.076092854,0.9699177,-0.43015775,-0.8023122,-0.29503804,0.47888213,1.2140617,0.34708643,-0.7052823,-0.32503167,0.2998072,0.16856152,1.1692374,-1.6215718,-0.4022696,0.42051464,-0.90982383,-0.27241123
gloomy,-0.8946314,0.25099936,-0.30892918,0.2562526,0.25488186,0.084180765,-0.20486522,-0.38297784,-0.25581565,0.783005,0.09408285,0.30947718,0.3591999,0.07194832,0.37221536,-0.017570917,-0.18008892,1.0803621,0.25855777,0.019718647,0.77701735,0.35736686,-0.9094028,-1.381584,0.040620994,-0.23386104,-0.2306032,0.13010657,-0.40053037,0.4310584,-0.42369866,-0.111403555,0.19767348,-0.3291143,0.01814958,0.5135833,0.1498443,0.14045909,-0.16237412,0.23718584,0.10363603,-0.37911987,0.17228377,-0.2516226,0.35408694,0.83721936,0.42925385,-0.8619135,0.85690165,0.16114108,-0.34728572,0.13699685,0.07320255,-0.19725026,-0.13164614,0.8503368,1.0506724,0.42724642,0.62278396,0.59280354,-0.5546454,0.016677534,-0.59018385,-0.48072538,0.05860457,-0.40808767,0.13907678,-0.057426,-0.010307782,-0.38437733,-0.5932554,-0.13216513,0.8684479,0.28685525,-0.19975923,-0.6621346,-0.0942006,0.1739309,0.60236895,0.60570383,0.7605864,-0.33556634,0.08809057,0.5354938,-0.35726905,-0.9602176,-0.14958839,0.2812874,0.21401112,-0.21558489,0.52909714,-0.3191175,0.0022272428,0.63835526,-0.27039388,-0.8722018,0.048867922,-0.6554965,-0.106175914,0.36727035,0.2073339,0.20363182,0.154435,-0.11038471,0.23982127,-0.05280584,-0.81152844,0.59970313,0.15549703,-0.6963604,-0.34614426,-0.4531078,0.07678275,-0.3692541,-0.1571581,0.34868178,0.3774299,0.14811432,-0.14185034,-0.461657,-0.3006223,0.17041458,0.28098172,-0.14963095,-0.16377544,-0.6717152,0.3795575,-0.6231194,0.20878859,-0.060165294,0.6557152,-0.030590352,-0.32279962,0.20198217,0.022724936,-0.3399923,-0.15565953,0.21559507,0.62955445,0.102472566,0.17467777,-0.15956376,0.40952042,-0.66513485,-0.059500735,0.16115515,-0.1663797,0.54556733,-0.44639647,0.17211956
loud,0.01264439,0.3189448,0.37346926,0.14001678,-0.35259792,0.47605133,-0.69376516,0.1724634,-0.11668399,0.26756978,0.9018576,-0.19289976,0.5656388,0.20721446,0.47892284,0.54630107,0.067458384,-0.15934336,0.33224776,-0.6267089,0.2565308,0.4712487,-0.7237825,-0.8433503,-0.39105085,0.05949499,-0.052046593,-0.034456696,-0.01717836,-0.28689054,0.26710284,0.7469419,-0.40936953,0.20125727,0.6290337,-0.063195765,0.32684734,0.21515042,0.7565775,0.37181422,-0.19217688,0.23394321,-0.024264699,0.17027834,0.0102653075,0.41558123,0.57905406,-0.33093533,-0.2992014,-0.653177,0.086842164,0.027141025,-0.53434,0.08536536,0.07606001,0.06640535,0.8751055,-0.47970325,-0.27833304,-0.19475994,0.4958527,-0.27399188,0.19978635,-0.030560933,0.89721125,-0.18932544,-0.43255433,-0.16039075,-0.5921142,-0.36858115,-0.1722253,-0.09413452,0.27532804,-0.35484657,0.81742126,-0.20584957,-0.28671396,-0.08917115,0.061853927,-0.50833696,0.17450589,0.3725353,0.4453597,0.3390403,-0.35037896,0.55439264,-0.22090465,0.7781659,0.28556535,0.75236267,0.48072296,0.23724674,0.5702228,0.23056987,-1.0965962,-0.009298045,0.5624157,-0.37763792,0.21912578,-0.08832988,0.27055535,-0.2673546,0.4569804,0.32375932,0.06698143,0.07180807,-0.083112754,-0.10026084,0.01131294,-0.019546365,-0.93839157,0.9650171,-0.33699644,-0.18398263,0.22210275,0.29484937,0.58538353,0.25238794,-0.005647951,-0.33940154,0.43675563,-0.1736744,-0.15429558,-0.398451,0.16993314,0.3283472,0.15219007,0.5108708,0.15188187,-0.3105454,0.30117065,-0.8683836,0.59608597,0.49139833,1.2835305,-0.42522892,0.3286177,0.8984064,-0.078686535,-0.33982798,-0.014189318,-0.34727576,-0.1820517,-0.010231907,0.5366558,-0.42944083,-0.11686039,-0.12067626,-0.059407435,-0.49205565
bitter,-0.40954518,0.25652155,-0.36904246,0.27010384,-0.110283986,0.33735493,0.43348444,-0.2706421,-0.08874429,0.4820143,-0.061149884,0.22173977,0.07014036,-0.20224473,0.4435591,-0.104621984,-0.2409916,-0.20347704,0.32045946,0.015598192,-0.7703351,-0.6456887,-0.5941149,-1.3950484,-0.66874385,-0.11437348,-0.77079403,-0.2794357,-0.84688747,-0.37546962,0.07599731,-0.12229068,0.23086837,0.35690603,-0.21117686,-0.24797978,-0.055546317,-0.3146401,1.0051666,-0.77152944,0.06254689,0.32317522,0.487536,0.11799275,0.88652223,0.008806725,0.26884666,-0.21442308,0.17849123,-0.5136109,-0.28492263,-0.2676952,0.118550934,-0.23146263,-0.15566188,0.090856515,1.6712042,0.3557126,0.50341004,0.11391262,0.6432403,-0.041060127,0.37731346,0.4748294,-0.42785084,-0.059344605,0.5305723,0.3651586,0.11060739,-0.830796,-0.085927434,0.19332655,0.35388714,0.4267563,0.07371987,0.011404038,0.07861706,-0.009452975,0.14327212,0.29284504,0.3686784,0.6742,0.033283196,-0.0028320036,-0.4903653,-0.27355787,-0.75806075,0.820127,-0.09586957,0.21456748,-0.38776287,0.19059986,0.1687562,0.8481431,-0.0963,-0.5060672,-0.09221792,-0.36465475,0.5591305,-0.08152644,-0.07183032,0.85623896,0.5674818,-0.32046497,0.07285423,0.29912594,-0.48224017,0.017171755,0.20608664,0.39009488,-0.024599163,-0.6075496,-0.30184853,0.1732799,0.50528395,-0.046960685,-0.41805777,-0.66974735,0.0849317,-0.3964188,-0.040165503,-0.13018312,0.6350713,-0.63170975,-0.8198466,0.42504755,-0.3572635,0.152156,0.15512352,-0.56025314,0.51892686,-0.29514277,0.64959127,0.138263,-0.026449393,-0.26090813,-0.5407842,-0.60373044,-0.18711857,0.46670705,-0.0011705001,0.69271076,-0.18661891,-0.20730874,0.094303034,-0.10768181,-0.9857472,0.23519525,-0.34676108,-0.26128232
longing,-0.123068996,-0.22150043,-0.6452552,0.063705355,0.1878006,0.49221808,-0.3187661,-0.92544013,-0.026491724,0.5807071,0.12755615,0.046896026,0.8003776,-0.00011825694,0.26455024,0.0027487446,-0.26667777,0.30753592,-0.34361303,-0.09773907,-0.053589705,0.051283162,-0.3163562,-0.6340374,0.30077562,-0.22389239,-0.1336597,-0.64570576,-0.26250973,0.43106034,-0.43241686,-0.20424522,0.29098573,0.37775156,0.5620464,-0.48303956,0.36496672,-0.50285375,0.2157371,0.13054356,-0.05604321,0.17980269,0.45695406,0.6452452,0.26257262,0.8289276,-0.10976105,0.37400967,1.0281249,-0.34038404,-0.09371621,-0.22849126,0.06122383,0.60002625,-0.18071418,0.4017716,0.7590382,-0.34674388,0.1058676,0.18127745,-0.2463605,-0.20279883,0.35573626,0.15456748,-0.037630588,-0.1370208,0.6116086,-0.39359775,0.54908127,-0.06929748,-0.40800044,0.3215846,0.12800299,-0.34442893,-0.13163543,-0.27394965,0.2076959,0.31338656,-0.16693485,-0.015061381,-0.11828863,0.08183419,-0.088716544,0.25371623,-0.065652065,0.18511413,0.34068382,0.17412327,0.7526128,-0.08615559,-0.027301304,-0.13128549,0.21575074,0.6620934,-0.22868356,-0.22112969,-0.13501567,0.009921211,0.058506597,-0.6033775,-0.2126108,0.14298975,0.24638903,0.51269025,0.8181646,-0.50937074,0.15059914,0.081450075,0.08088262,0.1515408,0.27562344,0.056944367,0.1321848,0.16774626,0.46902347,0.09122799,0.42970547,-0.11792008,0.4416432,-0.16353133,-0.076552935,-0.00079894037,0.1217631,-0.4338819,0.0940633,-0.48933217,-0.01791076,0.6725303,-0.30652913,-0.6723879,0.45948097,0.17396566,0.020911159,0.030760778,-0.33562672,-0.13483751,-0.31858155,0.012432385,0.2470222,-0.042896595,0.44645017,-0.39663744,0.6439939,-0.030230567,-0.53402424,0.095584944,-0.5893759,0.34030837,-0.31523207,-0.17653835
hypnotic,-0.48126122,0.42154577,-0.52743125,-0.3112468,-0.21008359,0.36960676,-0.1566962,-0.087672316,-0.14620554,0.54215866,0.19209082,-0.109896675,0.1039708,0.42071754,0.1300899,0.47877562,0.44341952,0.20970048,0.11664159,0.20557114,-0.13580306,0.14185452,-0.15717751,-0.48039475,-0.75200015,0.16472368,-0.45413354,-0.33818862,-0.05057779,0.31705895,-0.14991368,0.97689134,0.053089064,-0.084316656,0.028685037,0.07680012,0.3192883,-0.481338,0.37181655,-0.0051282374,0.25574422,0.10341357,0.15427527,0.38792908,0.26995003,0.36757264,-0.09204259,-0.8510893,0.34748572,0.19084835,-0.4870305,0.35830745,-0.21908878,0.2869583,-0.21610071,-0.12250057,-0.21304393,0.2986022,0.4241759,0.61730915,-0.5844752,-0.05877224,-0.047110192,0.5130788,-0.8004381,0.018286522,0.28735173,-0.22017421,-0.3740821,-0.111832276,-0.73065984,0.3536321,0.26428303,0.08906979,-0.27255136,-0.15293463,-0.27457544,0.32355618,-0.47756368,-0.17580694,0.034934703,-0.13337986,0.24913827,0.10072211,-0.019791612,0.0008468673,0.04149553,0.27126664,0.05570544,0.3044171,-0.29076976,-0.11240545,0.038153812,0.036136325,-0.533131,-0.26774678,-0.7707162,-0.07095255,0.24214713,0.3178714,-0.023483813,-0.03310695,-0.13313419,-0.17596608,0.21001342,-0.4127949,-0.08761055,0.4749939,0.16279592,0.009638334,-0.17511617,-0.12316314,-0.06652339,-0.3607811,-0.05279633,0.16175535,0.39859352,0.07509189,0.28082955,0.07821917,-0.16384812,-0.15823747,-0.3923157,-0.73693025,0.4573495,-0.031186871,-0.5624644,0.33089107,0.43998814,-0.57175785,0.42660785,0.154289,-0.07792413,0.050432928,0.24921149,-0.08499341,-0.1748345,-0.18529843,0.5487431,0.19128576,0.48154262,0.30080578,0.13404676,0.17920382,0.27395153,-0.11125015,-0.6313957,0.14699031,-0.061247602,0.0058294763
serious,-0.46928504,0.28767258,-0.66983396,0.32947853,-0.5070162,-0.18393077,-0.50151247,-0.06683223,-0.32343113,0.77419215,0.524134,0.43265295,0.26841578,0.36640742,-0.1965582,-0.9005173,0.60956323,0.33897117,-0.35352957,0.39255896,-0.57393897,-0.43685222,-0.5972785,-0.9716148,0.21112156,-0.3709986,-0.76051617,-0.24715288,-0.23133676,0.2846383,-0.569554,1.3494817,-0.38557774,-0.6984111,-0.55960846,0.589985,0.31605446,0.6224626,-0.26504827,1.3890003,-0.028344885,0.6170468,-0.09528149,-0.6388712,1.3662196,-0.36236992,0.7396173,-0.36151218,0.1456548,0.41545293,-0.022999581,-0.7937804,-0.96111137,0.035578556,0.19382824,-0.33382845,0.020963294,-0.3765374,0.34322125,0.49656144,-0.7614297,0.54305696,-0.6683084,-1.1956025,0.49778,-1.1393485,1.0324187,-0.1044429,-0.13174702,0.18116777,0.4629541,0.44030452,-0.049722545,-1.1015483,-0.25218463,-0.7164569,-0.07981904,0.6624345,0.0644386,-0.3700888,-0.7828649,0.98825353,-1.1544453,-0.19424447,-1.2028557,0.9530648,0.13409783,0.55995446,-0.070116274,1.2771451,-0.058215432,-0.04877546,-0.046119962,0.7643043,0.13355044,0.31314027,-0.99333847,-0.4068459,0.494605,0.42461875,-0.1342708,-0.39429736,-1.0522999,-0.18533118,0.44279322,0.005199588,-0.49155837,0.14085697,0.097471185,-0.2716711,-0.29224867,-0.14626959,-0.67016345,-0.10207781,-0.828069,-0.2925606,-0.55532926,-0.33501852,-0.5717335,-0.14446996,0.22723868,0.25125122,-0.17171597,-0.65484464,1.5423269,-0.087396525,-0.5641483,0.21419667,-0.1415168,0.84627527,0.6102749,-0.53924835,0.9027423,0.012808694,0.032544106,-0.25321952,-0.31360188,0.22020224,0.2683334,-0.04707571,-0.12477402,-0.88774663,0.62874615,-1.3010185,0.017761404,-0.17887175,-1.3481666,0.19106351,-0.6460538,-0.15549687
exciting,-0.00079957134,0.2644729,-0.2724604,0.08410874,-0.13648407,1.5025115,-0.29915673,-0.47388718,0.45303592,0.04516231,0.8553033,0.14174812,0.7314473,-0.048461415,-0.21988848,-0.23829432,0.5500816,0.3769824,0.3020306,-0.013072488,0.13926323,0.5318513,-0.38007954,-0.37955835,-0.22727071,-0.43237805,-0.38128507,-0.40874374,0.5371199,0.80498755,-0.45779818,0.92063934,-0.27897796,-0.23713058,0.10829944,-0.84048516,-0.011597106,-0.04451083,0.67935705,-0.09137745,-0.68789494,0.6443055,-0.49734873,-0.13284464,0.17475612,0.28044382,-0.22834797,-0.25950524,0.28979248,0.24371926,-0.3819212,0.24795775,-0.35310832,-0.5489447,-0.8903618,-0.41453233,0.0026836153,0.06558675,0.07961149,0.41730848,-0.5898191,0.08043896,0.514054,-0.54316366,-0.9006447,0.040604316,1.0013095,-0.13781781,-0.34283593,-0.36706525,-0.19643627,-0.15693453,0.10221442,-0.27446297,0.17341687,-0.7746135,0.03018861,0.6243233,0.49292967,0.42429462,0.5357794,0.13668652,-0.4698698,0.45256582,0.22189794,0.23615032,-0.48399046,0.255566,-0.09647261,0.14355354,-0.40017107,0.3699334,0.3035165,0.10240085,-0.5824441,0.15709479,-0.04054803,-0.050003406,-0.7938532,-0.21795958,0.9175927,-0.47215295,-0.4540678,0.057639033,0.35105205,-0.31600544,-0.23365703,0.280021,0.5285215,-0.45487183,0.3334951,-0.184632,-0.28544778,-0.85433763,0.18754345,0.12688787,0.56930697,0.3694696,-0.15830587,-0.31748644,-0.31039327,0.48502788,-0.0863304,-0.0762184,0.115618095,-0.27000085,-0.06346661,0.29264018,0.31583786,-0.9203639,0.2966579,-0.29918644,0.6726323,0.33275446,0.60769385,0.17368105,0.047470838,0.6813802,0.08107486,-0.627604,0.27352905,-0.056545407,-0.057836913,0.375653,0.253534,-0.6142431,-0.534369,0.24824533,-0.6179324,0.08383384
cheerful,-0.9350262,0.08391328,-0.35882652,-0.5633076,-0.48473948,0.28886747,-0.358532,-0.057700813,-0.08872372,0.37621573,0.1193831,-0.08330989,0.4935339,-0.04643343,0.17328459,-0.17615378,-0.13045542,0.50053835,-0.21040756,-0.02342316,-0.36941335,-0.4850372,-0.30334553,-0.6149071,-0.45789266,-0.1424333,0.15190272,0.030571649,0.1141275,0.27857238,-0.4556575,0.8160831,-0.43743995,-0.29480493,0.30553228,-0.59329855,-0.3444687,-0.32631952,0.22339156,0.2508817,0.20897491,0.8959686,-0.5446022,0.24245292,0.40056536,-0.134821,-0.046162568,-0.3052781,0.69820833,0.04788354,0.0403374,0.2834841,-0.23114769,0.3029068,-0.44639906,-0.5502585,0.06769976,-0.021529566,0.30744547,0.33347762,-0.0005486881,-0.53543496,-0.27297908,-0.47591582,-0.05151666,-0.2444791,1.0557885,0.14786968,-0.33682522,-0.040815167,-0.17302562,0.20206226,0.6168205,0.13451973,-0.3272904,-0.6656805,-0.24999589,-0.092690274,0.489965,-0.022518136,0.19724183,0.35617092,0.27901566,0.31845546,-0.18734834,-0.34418592,0.24055812,0.66607803,0.26957437,0.7979607,0.2173162,0.11111722,0.260635,0.18951258,-0.1338108,0.09335234,0.2128742,-0.4498497,0.1153165,0.117779255,0.07957668,-0.051430628,-0.14282331,0.45456213,0.39496437,-0.111482784,-0.08463833,0.008041808,0.32444245,-0.13999443,-0.5515308,-0.17417876,0.41042873,-0.052901525,0.43122265,0.035814237,-0.8465599,-0.22629829,-0.39268333,-0.46633646,0.042086255,0.26609585,0.594108,-0.5529631,0.37712172,-0.24366257,-0.32307753,0.432434,-0.06805716,-0.22692738,-0.11400003,0.37784922,-0.14167678,-0.171081,0.36560214,0.33808824,0.3662871,0.038023323,0.14244844,-0.4391604,-0.015131589,-0.21076366,-0.054602657,-0.10568289,0.158411,-0.23665625,-0.67185736,-0.20654471,-0.28053293,-0.0034146556
